CustomerId,Complain,Satisfaction Score,Card Type,Point Earned
15692750,1,3,PLATINUM,257
15794549,0,1,GOLD,883
15803764,0,5,PLATINUM,933
15674840,0,1,GOLD,573
15653762,0,5,SILVER,721
15581229,0,1,PLATINUM,434
15800228,0,5,GOLD,230
15656333,0,4,DIAMOND,596
15697497,0,3,DIAMOND,610
15585362,1,5,SILVER,718
15571928,1,2,DIAMOND,961
15785519,0,5,DIAMOND,237
15743007,1,5,DIAMOND,450
15777211,0,5,PLATINUM,802
15721935,0,1,SILVER,323
15591711,0,3,PLATINUM,631
15625021,0,4,SILVER,805
15702968,0,1,GOLD,978
15600462,0,3,PLATINUM,292
15768104,0,4,DIAMOND,582
15780140,0,3,SILVER,476
15585255,0,3,SILVER,897
15772781,1,2,DIAMOND,924
15669987,1,5,PLATINUM,273
15697000,0,5,GOLD,433
15733119,0,5,PLATINUM,769
15782390,0,5,PLATINUM,959
15654700,1,1,PLATINUM,606
15632210,0,4,GOLD,487
15642041,1,1,SILVER,513
15709737,0,1,SILVER,233
15792388,0,3,DIAMOND,803
15786014,0,5,GOLD,975
15794580,1,2,GOLD,818
15675964,1,1,PLATINUM,397
15814275,0,1,PLATINUM,948
15724848,1,5,DIAMOND,665
15754713,0,4,GOLD,444
15693814,0,4,PLATINUM,767
15599660,0,3,PLATINUM,684
15746490,0,4,PLATINUM,715
15566091,0,1,PLATINUM,319
15655961,0,4,SILVER,448
15710404,0,5,PLATINUM,693
15775625,0,2,GOLD,458
15792328,1,1,GOLD,388
15719856,0,3,PLATINUM,939
15593773,0,2,PLATINUM,469
15733114,0,2,DIAMOND,723
15797748,0,4,GOLD,685
15743411,1,5,PLATINUM,400
15753337,1,1,PLATINUM,406
15601026,0,3,PLATINUM,263
15658485,0,4,SILVER,667
15636731,0,3,PLATINUM,997
15628303,0,2,DIAMOND,766
15633461,0,4,GOLD,577
15677135,0,3,GOLD,756
15590876,0,2,SILVER,429
15790782,0,5,DIAMOND,581
15700476,0,1,GOLD,599
15634141,0,2,SILVER,307
15737795,1,4,PLATINUM,795
15790299,0,1,DIAMOND,413
15675316,0,1,PLATINUM,348
15613630,1,4,SILVER,347
15662100,0,2,PLATINUM,952
15668032,0,1,PLATINUM,642
15599289,0,1,GOLD,260
15754084,0,4,PLATINUM,939
15676521,0,4,SILVER,665
15804586,1,2,PLATINUM,979
15781465,0,2,SILVER,329
15729362,0,2,DIAMOND,296
15709295,0,1,PLATINUM,282
15745324,1,3,PLATINUM,543
15741336,1,4,GOLD,788
15783659,0,1,PLATINUM,513
15620981,1,3,DIAMOND,579
15630328,0,4,SILVER,885
15785899,0,4,SILVER,513
15606149,0,1,PLATINUM,445
15671139,0,4,PLATINUM,297
15660429,1,3,DIAMOND,553
15571002,0,3,SILVER,528
15631681,0,5,PLATINUM,660
15731522,0,1,GOLD,352
15619529,0,5,SILVER,835
15628034,0,1,DIAMOND,330
15686164,0,2,DIAMOND,747
15582797,0,1,PLATINUM,404
15753831,0,2,PLATINUM,479
15731815,1,3,GOLD,693
15580956,1,5,PLATINUM,443
15602084,0,2,SILVER,676
15589805,0,5,DIAMOND,254
15720893,0,5,GOLD,365
15641009,0,5,PLATINUM,939
15605926,0,3,DIAMOND,989
15805955,0,3,SILVER,893
15801488,0,2,DIAMOND,409
15605918,0,5,SILVER,368
15779711,0,3,DIAMOND,324
15705620,0,4,DIAMOND,822
15685357,0,3,GOLD,447
15570060,1,2,SILVER,230
15582616,0,2,DIAMOND,867
15799515,0,1,GOLD,619
15642937,0,5,GOLD,473
15624729,0,2,PLATINUM,690
15566156,0,1,SILVER,378
15792360,0,2,GOLD,883
15807008,1,4,PLATINUM,830
15704770,0,4,GOLD,692
15756475,0,3,PLATINUM,748
15655339,0,5,GOLD,542
15613749,1,1,SILVER,268
15664521,0,5,SILVER,417
15681206,1,1,SILVER,383
15745527,0,1,GOLD,435
15806926,0,3,SILVER,287
15724563,0,5,PLATINUM,535
15782899,0,5,GOLD,508
15623521,0,3,SILVER,376
15810218,0,5,SILVER,691
15645621,0,5,PLATINUM,859
15608114,0,5,DIAMOND,500
15659557,0,4,GOLD,513
15787772,0,1,PLATINUM,875
15691111,0,1,GOLD,238
15592089,0,4,DIAMOND,797
15633897,0,4,GOLD,644
15701301,1,3,DIAMOND,641
15723685,0,5,GOLD,525
15701602,1,3,SILVER,647
15739189,0,1,DIAMOND,704
15573086,0,1,GOLD,563
15569050,1,4,GOLD,669
15750765,0,5,GOLD,928
15799811,1,5,GOLD,699
15698442,0,4,DIAMOND,411
15655274,0,4,DIAMOND,504
15603594,0,2,GOLD,506
15585961,0,1,SILVER,494
15686936,1,4,DIAMOND,982
15770424,0,1,PLATINUM,834
15587451,0,1,GOLD,417
15602010,1,5,DIAMOND,312
15600583,0,3,GOLD,804
15654673,1,3,SILVER,835
15717164,0,4,PLATINUM,784
15765014,0,3,DIAMOND,672
15682639,0,1,SILVER,350
15729279,0,2,DIAMOND,723
15759805,0,4,SILVER,727
15767864,0,3,SILVER,529
15769948,0,1,DIAMOND,666
15686345,0,5,SILVER,766
15688071,0,3,SILVER,498
15681174,0,1,GOLD,453
15667521,0,1,PLATINUM,982
15750243,0,5,DIAMOND,543
15695475,0,4,SILVER,846
15689176,0,1,DIAMOND,275
15652955,0,4,GOLD,965
15668958,0,2,SILVER,945
15631054,0,2,DIAMOND,570
15581479,0,4,SILVER,246
15577478,0,4,SILVER,354
15780870,0,5,PLATINUM,221
15692317,0,5,PLATINUM,282
15593969,1,1,SILVER,309
15570417,0,1,GOLD,473
15779059,0,4,PLATINUM,732
15785980,0,3,DIAMOND,468
15644200,1,2,DIAMOND,406
15793949,1,2,DIAMOND,283
15645103,0,3,PLATINUM,985
15705860,1,4,DIAMOND,728
15623828,0,2,DIAMOND,252
15715003,0,1,PLATINUM,677
15623471,0,4,PLATINUM,354
15798348,0,3,DIAMOND,981
15743016,0,2,PLATINUM,943
15769499,0,2,SILVER,423
15798521,0,5,GOLD,487
15706534,1,2,DIAMOND,983
15706186,0,2,PLATINUM,417
15812197,0,3,SILVER,609
15650933,0,3,GOLD,319
15692991,0,4,DIAMOND,411
15631189,1,3,SILVER,599
15762198,0,4,GOLD,230
15699598,0,1,PLATINUM,360
15692744,1,5,DIAMOND,555
15688963,1,1,DIAMOND,333
15599131,0,2,GOLD,888
15680303,1,5,GOLD,661
15628674,1,4,SILVER,326
15648075,1,5,GOLD,983
15586970,0,2,GOLD,282
15625698,0,5,SILVER,888
15790497,0,3,SILVER,717
15682618,0,1,DIAMOND,467
15762937,0,1,PLATINUM,707
15750929,0,4,DIAMOND,876
15729832,0,5,DIAMOND,783
15633650,0,3,DIAMOND,562
15748856,0,2,DIAMOND,739
15589195,0,4,GOLD,436
15699911,0,3,SILVER,963
15663438,1,5,DIAMOND,663
15692583,0,2,GOLD,783
15591257,0,4,GOLD,612
15646513,1,1,GOLD,534
15708063,1,2,PLATINUM,291
15696098,0,1,PLATINUM,433
15645517,0,1,GOLD,793
15649744,0,5,SILVER,351
15604304,0,5,PLATINUM,714
15784092,0,1,DIAMOND,549
15585198,1,5,GOLD,831
15624347,0,5,SILVER,771
15621687,0,2,DIAMOND,505
15689081,1,3,PLATINUM,686
15813168,1,1,SILVER,439
15604295,0,4,GOLD,894
15724127,0,3,DIAMOND,320
15673055,0,3,PLATINUM,527
15768201,0,2,DIAMOND,373
15782219,0,3,DIAMOND,242
15746410,0,1,PLATINUM,716
15780144,0,2,PLATINUM,798
15590476,0,4,SILVER,553
15624293,0,5,GOLD,478
15618182,0,1,PLATINUM,223
15660316,1,3,DIAMOND,974
15678886,0,4,GOLD,320
15616330,0,2,PLATINUM,511
15592229,1,4,PLATINUM,544
15798424,1,2,SILVER,504
15714750,0,5,DIAMOND,962
15648800,1,2,GOLD,269
15626147,1,1,GOLD,836
15626608,0,3,SILVER,523
15723250,0,4,SILVER,427
15592583,1,3,GOLD,611
15759381,0,2,DIAMOND,647
15585241,0,1,DIAMOND,565
15589358,0,2,PLATINUM,795
15672704,0,1,GOLD,507
15789955,1,4,DIAMOND,257
15596800,1,5,PLATINUM,274
15627305,1,5,SILVER,418
15645316,0,5,GOLD,405
15593973,0,4,SILVER,261
15647301,0,2,SILVER,816
15750258,0,2,SILVER,655
15685309,1,1,SILVER,335
15628205,0,1,SILVER,696
15733974,0,5,PLATINUM,266
15762110,0,4,GOLD,668
15706899,0,2,GOLD,784
15732660,0,4,SILVER,801
15656121,0,5,SILVER,845
15614220,0,5,GOLD,950
15645269,0,5,DIAMOND,322
15698510,0,1,PLATINUM,506
15569247,0,5,SILVER,841
15566251,1,3,DIAMOND,383
15716134,0,4,GOLD,486
15763625,0,4,GOLD,987
15605965,0,4,GOLD,649
15694821,1,3,GOLD,873
15601688,0,2,GOLD,715
15575581,0,2,PLATINUM,636
15671209,0,2,GOLD,490
15616529,0,2,GOLD,474
15773906,0,1,GOLD,437
15722993,0,1,GOLD,781
15752463,0,1,GOLD,708
15589754,0,2,GOLD,388
15669899,1,3,PLATINUM,265
15766887,0,5,PLATINUM,419
15768006,0,2,PLATINUM,980
15741295,0,5,GOLD,678
15811327,0,5,PLATINUM,546
15690007,1,2,PLATINUM,690
15690664,0,3,SILVER,829
15719348,1,4,GOLD,276
15781802,1,1,GOLD,224
15752731,0,3,SILVER,437
15600997,0,4,PLATINUM,885
15750776,0,1,PLATINUM,377
15723907,0,3,PLATINUM,822
15633419,0,4,GOLD,295
15702430,0,5,SILVER,638
15710456,0,3,DIAMOND,377
15650351,0,3,SILVER,795
15590820,0,4,SILVER,874
15640454,1,1,DIAMOND,709
15697789,0,2,PLATINUM,323
15808182,0,4,DIAMOND,480
15588670,1,2,DIAMOND,801
15721292,0,1,SILVER,337
15604217,0,3,SILVER,616
15651369,0,3,GOLD,775
15782454,1,1,SILVER,759
15814032,0,5,PLATINUM,597
15570326,0,3,DIAMOND,248
15624428,0,4,PLATINUM,842
15755638,1,4,GOLD,732
15600992,0,1,PLATINUM,946
15755649,0,3,GOLD,236
15795228,0,1,GOLD,677
15589257,0,3,SILVER,671
15719302,1,1,PLATINUM,357
15639882,0,2,PLATINUM,791
15791279,1,4,GOLD,840
15636935,0,2,SILVER,779
15686909,0,3,GOLD,291
15589572,1,4,SILVER,766
15779947,1,2,SILVER,324
15573769,0,1,SILVER,410
15578866,0,1,PLATINUM,679
15739131,0,5,GOLD,887
15813444,0,4,PLATINUM,360
15678058,0,4,GOLD,565
15769169,0,1,SILVER,892
15804602,0,3,PLATINUM,410
15651052,1,5,PLATINUM,475
15724334,0,5,PLATINUM,588
15569451,0,4,PLATINUM,900
15650098,0,4,GOLD,777
15724307,0,3,DIAMOND,908
15599268,0,1,PLATINUM,735
15594864,0,1,SILVER,403
15616451,0,1,DIAMOND,281
15715667,0,1,GOLD,990
15658969,1,2,SILVER,631
15738174,0,1,GOLD,923
15813590,1,5,DIAMOND,237
15624229,0,1,GOLD,988
15674148,1,4,PLATINUM,266
15625080,1,1,GOLD,447
15682528,0,4,SILVER,404
15696900,0,1,SILVER,701
15730038,1,2,GOLD,620
15812272,1,2,SILVER,408
15654654,0,2,PLATINUM,470
15697625,0,3,GOLD,340
15616280,0,2,SILVER,942
15654229,0,3,SILVER,788
15628298,0,4,SILVER,641
15733387,0,1,SILVER,416
15775572,0,1,DIAMOND,319
15613844,0,1,GOLD,743
15578515,0,5,SILVER,804
15607598,0,4,SILVER,609
15742480,0,1,GOLD,826
15749482,0,2,DIAMOND,949
15607537,1,3,SILVER,744
15575410,0,3,PLATINUM,609
15684865,0,2,DIAMOND,625
15600700,0,5,DIAMOND,738
15774155,0,3,DIAMOND,243
15634267,0,3,GOLD,594
15619626,0,3,PLATINUM,642
15660422,0,1,GOLD,688
15617934,0,5,GOLD,725
15760774,0,5,PLATINUM,398
15813132,0,2,GOLD,597
15593331,0,4,DIAMOND,459
15616709,0,5,DIAMOND,916
15658052,1,1,SILVER,780
15721189,0,5,GOLD,545
15711288,0,2,DIAMOND,572
15770030,0,4,SILVER,731
15803681,0,2,DIAMOND,1000
15702789,0,5,DIAMOND,574
15814930,1,5,SILVER,801
15658306,0,1,GOLD,949
15699523,0,5,PLATINUM,390
15610383,1,1,DIAMOND,826
15615032,0,2,SILVER,591
15781989,0,5,PLATINUM,668
15647402,0,3,GOLD,914
15740494,0,5,PLATINUM,674
15701265,0,5,GOLD,969
15743532,1,4,SILVER,828
15794870,0,5,GOLD,353
15747591,0,5,PLATINUM,870
15726557,0,3,GOLD,717
15732199,0,2,SILVER,263
15662291,1,1,PLATINUM,840
15749050,0,5,SILVER,409
15781586,0,2,DIAMOND,644
15617078,0,4,SILVER,940
15723339,0,2,PLATINUM,326
15671322,0,1,SILVER,985
15793854,0,3,DIAMOND,505
15756539,0,1,GOLD,791
15612064,1,1,DIAMOND,454
15625916,0,5,SILVER,561
15683195,0,2,GOLD,603
15690182,1,1,PLATINUM,969
15721719,0,2,PLATINUM,993
15641690,0,1,SILVER,444
15634896,0,5,GOLD,843
15671590,0,5,SILVER,234
15779182,1,2,GOLD,661
15778287,0,5,SILVER,574
15609510,0,5,SILVER,263
15742229,0,2,GOLD,992
15658532,0,5,SILVER,998
15590993,0,3,SILVER,299
15565701,0,3,DIAMOND,515
15597239,0,1,DIAMOND,668
15688880,1,2,SILVER,568
15813917,0,3,DIAMOND,495
15679611,0,2,DIAMOND,434
15636589,0,2,GOLD,266
15687752,0,2,DIAMOND,893
15584363,0,1,PLATINUM,977
15737748,0,5,PLATINUM,472
15803365,0,1,GOLD,644
15793247,0,1,GOLD,949
15572360,0,3,GOLD,905
15795166,0,3,DIAMOND,594
15724620,0,2,SILVER,710
15800856,0,2,DIAMOND,893
15671097,0,3,PLATINUM,221
15683930,1,3,DIAMOND,620
15749004,0,4,GOLD,870
15800434,1,2,GOLD,488
15709117,1,1,SILVER,621
15638806,0,3,SILVER,553
15662294,0,1,GOLD,809
15690079,0,2,DIAMOND,650
15759317,0,3,GOLD,744
15750497,0,5,GOLD,867
15596181,1,4,PLATINUM,258
15576602,0,3,DIAMOND,533
15644833,1,5,SILVER,752
15734634,0,4,GOLD,908
15808689,0,1,PLATINUM,898
15720702,1,4,SILVER,259
15665077,1,1,SILVER,858
15763612,0,4,PLATINUM,938
15596493,0,1,DIAMOND,517
15704483,0,3,PLATINUM,437
15598846,0,3,PLATINUM,785
15629244,1,3,SILVER,997
15765537,0,5,GOLD,334
15729975,0,2,DIAMOND,411
15682773,0,2,SILVER,608
15688007,0,5,GOLD,751
15574331,1,3,DIAMOND,376
15645572,1,2,PLATINUM,744
15742854,0,1,GOLD,429
15575417,0,1,PLATINUM,923
15796721,0,2,SILVER,598
15734942,0,2,SILVER,327
15664772,0,3,PLATINUM,232
15576683,1,1,PLATINUM,805
15682563,0,1,SILVER,696
15650889,0,1,PLATINUM,464
15612108,0,3,PLATINUM,482
15761132,0,3,GOLD,586
15645511,1,1,GOLD,612
15609824,1,5,GOLD,226
15640268,0,3,DIAMOND,305
15645778,0,2,GOLD,984
15691104,1,5,SILVER,766
15714567,0,5,SILVER,634
15777826,0,2,GOLD,606
15668445,0,5,SILVER,942
15576162,0,3,SILVER,721
15778135,0,5,DIAMOND,600
15613141,0,2,SILVER,801
15635435,1,4,SILVER,425
15596552,1,4,SILVER,351
15623644,0,5,PLATINUM,429
15683403,1,2,PLATINUM,380
15615029,0,1,GOLD,593
15769005,0,2,DIAMOND,330
15746326,0,3,PLATINUM,785
15722364,0,3,GOLD,616
15704954,0,2,SILVER,389
15694409,0,5,DIAMOND,299
15754068,0,4,DIAMOND,434
15683841,0,1,SILVER,398
15789095,0,5,PLATINUM,368
15719958,0,2,DIAMOND,243
15689514,1,4,GOLD,538
15621353,0,4,DIAMOND,318
15627232,1,4,PLATINUM,268
15745843,0,5,PLATINUM,840
15722902,1,1,DIAMOND,765
15791767,0,1,GOLD,667
15792722,0,4,SILVER,692
15723006,0,1,DIAMOND,821
15771942,1,4,PLATINUM,764
15774738,0,4,GOLD,582
15574004,0,4,DIAMOND,985
15587233,1,5,DIAMOND,310
15808228,0,4,DIAMOND,570
15682834,0,5,GOLD,484
15571752,0,2,SILVER,995
15743067,0,3,PLATINUM,343
15714466,1,1,GOLD,994
15617982,0,3,PLATINUM,465
15696637,0,2,GOLD,841
15690647,1,1,SILVER,454
15672756,0,1,SILVER,565
15704586,0,2,SILVER,430
15674526,0,5,DIAMOND,279
15775295,1,4,DIAMOND,475
15684196,1,3,DIAMOND,485
15727281,0,3,GOLD,834
15787835,1,2,GOLD,332
15730540,0,4,DIAMOND,618
15646276,0,5,SILVER,360
15582180,0,5,GOLD,566
15697095,0,2,GOLD,946
15748797,1,2,SILVER,618
15754796,1,2,PLATINUM,400
15628947,1,5,GOLD,724
15775546,0,1,PLATINUM,584
15670481,0,2,GOLD,807
15619029,0,5,GOLD,540
15613282,0,1,GOLD,889
15721487,0,2,SILVER,746
15797276,1,3,PLATINUM,709
15612494,1,1,PLATINUM,981
15629617,0,4,GOLD,628
15600821,0,1,PLATINUM,260
15579062,0,4,DIAMOND,263
15814268,0,2,GOLD,580
15710164,1,5,DIAMOND,566
15693904,0,2,GOLD,987
15588986,0,4,PLATINUM,712
15797733,0,3,PLATINUM,303
15620507,0,5,PLATINUM,644
15685150,0,5,DIAMOND,938
15667651,0,4,PLATINUM,779
15774166,0,3,GOLD,260
15649280,0,5,PLATINUM,257
15705657,0,1,PLATINUM,948
15753969,0,3,SILVER,559
15742378,0,4,DIAMOND,483
15794874,0,1,DIAMOND,824
15589221,0,5,SILVER,731
15596671,1,3,DIAMOND,416
15583668,0,5,GOLD,899
15710206,0,1,DIAMOND,733
15799966,1,5,DIAMOND,779
15794560,0,5,PLATINUM,484
15626485,0,1,SILVER,876
15703143,0,2,GOLD,816
15809772,0,4,SILVER,487
15687959,0,4,PLATINUM,920
15585282,0,2,DIAMOND,673
15714993,0,3,DIAMOND,539
15596021,0,4,SILVER,909
15646615,0,1,GOLD,592
15742632,0,3,DIAMOND,761
15574068,1,4,GOLD,359
15806967,0,1,DIAMOND,656
15796334,1,4,DIAMOND,254
15688713,0,5,SILVER,258
15796179,0,1,SILVER,309
15598751,1,4,GOLD,877
15703019,0,4,SILVER,691
15646302,0,1,SILVER,566
15680855,0,4,SILVER,721
15697311,1,1,DIAMOND,238
15585367,1,5,SILVER,594
15726556,0,3,PLATINUM,285
15676242,1,4,SILVER,964
15684198,0,2,SILVER,912
15774882,1,5,SILVER,827
15714227,0,3,PLATINUM,311
15608653,1,2,GOLD,773
15784280,0,5,PLATINUM,663
15789546,0,5,PLATINUM,249
15590320,0,5,SILVER,518
15678385,0,2,GOLD,945
15571778,1,3,GOLD,226
15657085,0,5,PLATINUM,813
15640627,0,4,DIAMOND,911
15566211,1,3,PLATINUM,289
15669293,0,2,DIAMOND,728
15595067,0,3,PLATINUM,230
15753566,0,1,GOLD,411
15650391,0,3,DIAMOND,613
15681843,0,5,DIAMOND,501
15814846,1,3,SILVER,660
15670374,1,3,PLATINUM,991
15762332,0,5,SILVER,927
15700223,0,2,PLATINUM,851
15729956,0,2,SILVER,457
15594862,0,4,SILVER,498
15598782,0,2,GOLD,356
15745080,0,4,DIAMOND,783
15703399,0,5,GOLD,351
15732175,0,3,SILVER,846
15630725,1,1,GOLD,919
15640260,0,1,GOLD,972
15716822,0,4,PLATINUM,329
15583748,0,2,GOLD,588
15605968,0,5,PLATINUM,241
15790683,0,1,DIAMOND,388
15607713,0,3,DIAMOND,534
15700212,1,3,DIAMOND,800
15626710,0,4,PLATINUM,445
15716491,1,5,DIAMOND,933
15625824,1,2,SILVER,317
15617705,0,4,SILVER,440
15761976,0,5,DIAMOND,346
15634891,1,4,SILVER,940
15744517,1,2,PLATINUM,886
15686963,0,4,GOLD,916
15808189,0,3,PLATINUM,995
15580845,0,4,DIAMOND,911
15799156,0,1,DIAMOND,225
15694296,0,2,DIAMOND,549
15677049,0,3,GOLD,506
15583595,0,4,DIAMOND,861
15590146,1,1,GOLD,912
15801548,0,5,PLATINUM,410
15660833,0,1,GOLD,570
15762277,1,2,PLATINUM,720
15791302,0,4,DIAMOND,870
15798975,1,2,SILVER,239
15599956,0,2,PLATINUM,970
15577274,0,3,PLATINUM,903
15701200,0,2,PLATINUM,847
15638149,0,3,DIAMOND,391
15786199,0,4,DIAMOND,322
15701765,0,2,GOLD,930
15586974,0,1,SILVER,259
15729040,0,4,PLATINUM,260
15788676,0,3,DIAMOND,750
15602497,0,5,PLATINUM,681
15701333,0,3,PLATINUM,493
15812071,0,2,PLATINUM,306
15634375,0,3,SILVER,636
15738267,1,1,DIAMOND,642
15786800,1,4,SILVER,949
15591130,0,2,DIAMOND,284
15720662,0,5,DIAMOND,511
15751531,0,3,PLATINUM,779
15653595,0,1,PLATINUM,804
15568360,0,3,SILVER,970
15781210,0,4,PLATINUM,766
15668058,0,2,SILVER,393
15597131,0,2,PLATINUM,833
15697283,0,3,DIAMOND,240
15640953,0,4,DIAMOND,720
15715031,0,3,GOLD,910
15589660,0,3,DIAMOND,883
15769818,0,2,SILVER,661
15782736,1,4,GOLD,273
15614818,0,2,GOLD,915
15794014,0,2,DIAMOND,257
15732448,0,5,GOLD,845
15723411,0,1,PLATINUM,933
15797686,0,2,GOLD,784
15605950,0,2,GOLD,284
15812497,0,3,GOLD,705
15690678,0,5,PLATINUM,741
15747677,0,3,SILVER,836
15618926,0,1,PLATINUM,357
15673908,0,5,GOLD,807
15727944,0,3,SILVER,340
15807294,0,1,PLATINUM,875
15618581,0,2,SILVER,765
15584364,1,5,SILVER,751
15599552,0,2,DIAMOND,522
15749177,0,5,SILVER,800
15718779,0,1,PLATINUM,885
15568106,0,3,GOLD,619
15779481,0,3,PLATINUM,983
15709994,1,2,DIAMOND,411
15772777,0,1,GOLD,251
15706815,1,1,SILVER,362
15618018,0,2,GOLD,350
15671032,0,5,GOLD,969
15634281,0,4,SILVER,987
15766374,0,4,PLATINUM,959
15600991,1,4,DIAMOND,991
15777576,0,4,DIAMOND,601
15742613,0,4,GOLD,628
15649523,0,2,PLATINUM,950
15651063,0,2,SILVER,512
15683124,1,2,PLATINUM,338
15618314,0,3,PLATINUM,324
15670823,1,2,DIAMOND,658
15607133,1,1,PLATINUM,845
15615012,0,2,GOLD,871
15725141,1,1,DIAMOND,771
15623560,0,3,SILVER,421
15693018,0,3,DIAMOND,297
15636756,0,5,SILVER,322
15647474,0,5,SILVER,573
15576714,0,5,PLATINUM,449
15585047,0,5,DIAMOND,987
15743976,0,5,GOLD,615
15793881,0,3,GOLD,804
15576517,0,4,PLATINUM,802
15631072,0,3,GOLD,240
15730394,1,4,GOLD,863
15631460,0,2,DIAMOND,931
15692002,0,5,PLATINUM,718
15595282,0,2,DIAMOND,999
15789548,0,5,SILVER,241
15758035,0,5,GOLD,527
15617518,0,4,GOLD,844
15651802,0,4,DIAMOND,271
15631813,0,1,SILVER,502
15729668,0,3,DIAMOND,700
15741728,0,1,GOLD,710
15576676,0,3,DIAMOND,536
15711378,0,4,GOLD,664
15765520,0,1,GOLD,883
15656726,0,5,DIAMOND,626
15647842,1,2,DIAMOND,587
15719309,0,4,DIAMOND,795
15748718,0,2,GOLD,910
15594404,0,2,GOLD,771
15751158,1,1,DIAMOND,866
15593470,0,5,PLATINUM,859
15695129,0,4,GOLD,818
15640865,0,4,SILVER,379
15714080,0,1,DIAMOND,719
15648721,0,1,GOLD,949
15801466,0,1,SILVER,686
15750248,0,1,DIAMOND,508
15758726,0,3,PLATINUM,715
15781553,1,5,PLATINUM,511
15649121,1,1,GOLD,307
15674811,0,5,PLATINUM,429
15646037,0,4,PLATINUM,846
15722578,0,2,SILVER,220
15665695,0,3,PLATINUM,801
15801062,0,2,SILVER,281
15662955,0,1,PLATINUM,900
15770309,0,2,GOLD,778
15657386,0,4,PLATINUM,957
15777797,1,4,GOLD,731
15783955,0,5,DIAMOND,694
15804516,0,2,SILVER,985
15681758,0,5,GOLD,428
15630321,0,5,SILVER,254
15588248,1,3,SILVER,922
15591932,0,1,GOLD,618
15810347,0,5,SILVER,479
15595303,1,3,SILVER,610
15634950,1,2,SILVER,288
15685372,1,3,SILVER,643
15745827,0,5,GOLD,285
15755868,0,3,GOLD,863
15735222,0,4,SILVER,308
15604804,0,4,GOLD,924
15718944,0,4,PLATINUM,326
15678626,0,5,SILVER,798
15571550,0,2,DIAMOND,966
15723053,0,2,GOLD,391
15661528,0,3,SILVER,948
15754177,0,2,GOLD,345
15683544,0,1,PLATINUM,930
15708048,0,1,SILVER,461
15701109,0,5,PLATINUM,885
15600110,0,1,SILVER,908
15651533,1,4,DIAMOND,988
15777904,0,1,PLATINUM,662
15655574,0,3,GOLD,981
15569423,0,1,GOLD,968
15718106,0,5,PLATINUM,503
15585067,1,5,DIAMOND,760
15675501,0,4,SILVER,681
15633233,1,4,DIAMOND,950
15667134,0,2,SILVER,444
15659105,0,5,SILVER,269
15575409,0,2,SILVER,258
15752342,1,1,PLATINUM,329
15654851,0,5,PLATINUM,805
15741429,0,5,DIAMOND,307
15682356,0,3,SILVER,313
15806447,0,1,PLATINUM,615
15800229,0,2,DIAMOND,227
15663441,1,2,SILVER,266
15791991,0,4,SILVER,748
15775082,0,5,DIAMOND,942
15579706,1,4,PLATINUM,749
15718247,0,2,DIAMOND,939
15755722,0,5,SILVER,398
15582259,0,4,PLATINUM,601
15716994,1,4,SILVER,327
15586880,0,2,DIAMOND,866
15713854,0,1,SILVER,743
15780835,0,1,PLATINUM,343
15675896,1,1,DIAMOND,269
15658459,0,3,PLATINUM,562
15658057,1,2,PLATINUM,812
15801767,0,2,PLATINUM,672
15569178,0,5,SILVER,507
15731478,0,4,PLATINUM,927
15811236,0,4,GOLD,344
15746749,0,1,SILVER,526
15662758,0,3,GOLD,836
15709387,0,2,SILVER,258
15572093,0,2,DIAMOND,245
15713826,1,4,DIAMOND,637
15570205,0,5,GOLD,628
15589348,0,5,DIAMOND,687
15804610,0,4,SILVER,856
15700854,1,1,SILVER,645
15758836,0,4,PLATINUM,432
15772933,0,1,GOLD,997
15809006,0,4,DIAMOND,719
15689612,0,4,DIAMOND,539
15744614,0,2,GOLD,771
15704250,0,1,DIAMOND,929
15700255,0,4,DIAMOND,474
15669410,0,2,PLATINUM,698
15807595,0,4,PLATINUM,633
15664523,0,3,SILVER,896
15642833,0,2,GOLD,657
15605279,1,4,DIAMOND,369
15713644,0,2,SILVER,968
15750466,0,5,GOLD,226
15739054,0,2,DIAMOND,342
15612771,0,3,GOLD,939
15788483,0,1,SILVER,954
15732832,0,2,DIAMOND,763
15772892,0,4,PLATINUM,370
15713843,0,1,PLATINUM,663
15567993,0,3,GOLD,738
15617603,0,4,DIAMOND,749
15744983,0,4,GOLD,583
15630419,0,2,GOLD,673
15738828,0,4,PLATINUM,856
15778025,0,4,GOLD,376
15799479,0,5,GOLD,452
15684269,1,4,DIAMOND,845
15762745,0,4,SILVER,687
15746970,0,2,PLATINUM,687
15725024,0,3,SILVER,709
15592116,0,5,PLATINUM,601
15624391,0,3,SILVER,376
15567422,0,1,GOLD,986
15612627,0,1,DIAMOND,662
15574879,0,3,GOLD,396
15745107,0,4,DIAMOND,962
15734491,0,2,PLATINUM,539
15675320,0,1,DIAMOND,793
15643824,0,1,GOLD,284
15643438,0,1,DIAMOND,396
15721730,0,1,GOLD,281
15680727,0,1,DIAMOND,916
15752508,0,5,PLATINUM,238
15808846,0,2,DIAMOND,412
15727251,0,4,DIAMOND,486
15663489,0,1,DIAMOND,503
15683677,0,3,PLATINUM,851
15596414,0,2,SILVER,606
15730639,0,1,DIAMOND,385
15672132,0,2,GOLD,564
15742638,0,1,GOLD,914
15578603,1,5,SILVER,668
15726088,0,4,PLATINUM,507
15682533,0,1,DIAMOND,976
